id,sentiment
"10441_9",0.73
"5245_10",0.8
"1480_7",0.08
"6426_3",0.11
"1700_1",0.52
"2783_10",0.68
"6152_8",0.73
"12282_10",0.81
"2948_4",0.34
"11974_2",0.07
"5944_7",0.64
"9370_8",0.88
"711_10",0.44
"6169_8",0.74
"12329_1",0.03
"4904_1",0.07
"2070_3",0.22
"25_3",0.04
"1819_4",0.09
"8642_10",0.73
"11504_10",0.69
"10193_7",0.79
"8917_4",0.34
"9380_2",0.64
"10048_8",0.94
"7288_9",0.57
"8128_4",0.44
"7800_3",0.47
"5852_1",0.08
"8027_1",0.45
"10317_1",0.27
"10280_8",0.57
"3959_10",0.84
"6115_10",0.61
"6078_8",0.89
"12273_9",0.85
"1497_10",0.69
"2969_9",0.92
"2577_1",0.23
"4519_1",0.28
"8596_4",0.44
"254_3",0.11
"7005_8",0.58
"5426_10",0.55
"965_9",0.55
"2044_4",0.58
"9006_3",0.58
"11462_10",0.44
"4990_7",0.38
"163_7",0.53
"3134_3",0.33
"2922_4",0.4
"5777_1",0.16
"6340_7",0.71
"7896_1",0.16
"2321_8",0.58
"2187_1",0.53
"1831_9",0.79
"9321_10",0.85
"9970_10",0.76
"2978_4",0.4
"7491_3",0.15
"2491_10",0.52
"749_1",0.31
"4751_2",0.44
"3276_1",0.1
"10889_9",0.72
"5887_1",0.1
"8806_9",0.62
"8569_2",0.09
"3209_10",0.89
"7139_10",0.69
"5052_3",0.37
"5773_3",0.25
"1663_9",0.89
"3575_7",0.53
"12017_1",0.32
"12460_8",0.63
"7925_2",0.06
"1643_10",0.55
"4537_1",0.17
"10651_3",0.08
"12075_10",0.83
"4823_1",0.43
"5392_7",0.71
"5436_9",0.62
"3088_8",0.76
"6607_9",0.49
"7648_1",0.4
"1073_8",0.67
"4587_8",0.24
"9463_10",0.72
"11962_1",0.05
"8718_4",0.44
"7781_10",0.94
"11495_2",0.44
"2772_4",0.72
"4029_1",0.05
"2080_10",0.6
"6250_9",0.89
"2985_9",0.52
"2935_7",0.46
"7900_1",0.0
"2433_8",0.87
"12366_1",0.04
"10910_2",0.53
"5265_3",0.15
"9603_10",0.47
"11989_3",0.03
"2929_4",0.53
"1796_1",0.23
"10659_2",0.63
"4978_9",0.44
"11823_8",0.68
"1732_8",0.67
"1103_4",0.48
"8958_1",0.06
"8607_4",0.48
"5820_9",0.94
"8885_3",0.11
"3718_10",0.63
"3822_1",0.1
"9886_10",0.88
"9806_10",0.74
"10009_10",0.51
"5979_2",0.1
"11937_3",0.54
"4776_8",0.52
"9009_7",0.53
"8094_7",0.64
"828_3",0.36
"3318_1",0.03
"3558_4",0.38
"7967_8",0.91
"5275_7",0.69
"5130_1",0.01
"1327_9",0.39
"11526_8",0.39
"32_10",1.0
"10697_1",0.11
"9966_1",0.03
"3132_1",0.38
"967_2",0.28
"6483_10",0.44
"698_10",0.46
"7848_2",0.72
"9349_1",0.14
"10532_9",0.91
"11819_2",0.25
"6812_1",0.01
"5401_1",0.0
"3528_1",0.16
"12239_1",0.27
"1479_4",0.17
"2732_4",0.38
"6806_10",0.68
"2119_9",0.81
"8565_9",0.41
"1914_8",0.55
"4835_1",0.06
"1029_2",0.43
"9228_4",0.47
"2391_2",0.43
"9674_9",0.58
"9404_9",0.42
"5987_1",0.11
"9237_8",0.72
"9879_2",0.38
"1370_10",0.14
"10662_1",0.06
"6937_7",0.11
"6355_9",0.65
"3784_4",0.1
"9136_10",0.45
"9557_4",0.53
"12013_7",0.81
"1114_4",0.54
"6890_10",0.72
"3238_8",0.79
"1790_10",0.71
"4277_8",0.7
"2257_4",0.71
"7677_10",0.67
"1618_4",0.29
"7314_1",0.39
"10332_1",0.13
"7746_2",0.66
"9303_3",0.04
"12321_9",0.71
"10341_2",0.29
"7745_9",0.87
"11104_7",0.53
"10855_1",0.26
"10300_1",0.19
"2037_2",0.21
"7754_9",0.64
"9503_10",0.71
"396_7",0.83
"583_2",0.28
"4469_3",0.32
"11038_1",0.03
"2285_4",0.64
"5069_8",0.49
"8736_8",0.57
"9486_3",0.3
"11669_10",0.48
"8598_1",0.31
"1344_3",0.6
"11789_3",0.1
"9605_2",0.02
"10122_2",0.56
"3752_10",0.65
"3864_4",0.15
"10505_7",0.58
"3822_8",0.71
"8146_4",0.56
"11114_8",0.59
"7847_2",0.76
"10300_10",0.7
"7021_10",0.8
"8_9",0.46
"7199_2",0.5
"9392_9",0.41
"8234_7",0.79
"12328_7",0.71
"9918_9",0.51
"10066_7",0.56
"5482_2",0.37
"6914_4",0.59
"4665_7",0.57
"613_4",0.49
"577_8",0.55
"12490_4",0.36
"8637_3",0.52
"11815_4",0.49
"9490_10",0.75
"4388_3",0.1
"11778_10",0.54
"4988_10",0.92
"6590_3",0.6
"4761_7",0.47
"8828_4",0.23
"10382_3",0.06
"3321_1",0.48
"2550_10",0.66
"12104_1",0.47
"6431_1",0.33
"8829_8",0.36
"858_7",0.53
"197_1",0.51
"3599_7",0.58
"10808_2",0.45
"12050_4",0.49
"6348_1",0.3
"11051_8",0.94
"11216_4",0.52
"8360_3",0.4
"9570_2",0.46
"8040_4",0.68
"3664_8",0.91
"10003_8",1.0
"3763_7",0.11
"9692_9",0.15
"4503_1",0.04
"10985_2",0.54
"121_4",0.71
"5651_10",0.56
"9416_3",0.12
"9128_8",0.74
"8955_8",0.84
"8787_4",0.45
"1622_9",0.36
"762_3",0.16
"6915_2",0.14
"8998_4",0.23
"8200_10",0.67
"1878_8",0.64
"5969_10",0.63
"8000_3",0.59
"8161_10",0.94
"9805_4",0.47
"3815_10",0.67
"3783_3",0.29
"4924_10",0.68
"7952_1",0.16
"4060_8",0.47
"775_1",0.2
"696_10",0.71
"8751_10",0.1
"6073_10",0.79
"9982_1",0.06
"3706_10",0.45
"5996_8",0.6
"3107_10",0.95
"8913_8",0.58
"8982_9",0.89
"8938_3",0.49
"3008_3",0.13
"3787_2",0.08
"6146_9",0.65
"5664_1",0.42
"2408_3",0.23
"6153_2",0.27
"7023_7",0.79
"2571_3",0.05
"6808_4",0.32
"6425_9",0.96
"11139_4",0.38
"320_7",0.86
"3098_1",0.35
"5369_10",0.55
"480_3",0.24
"7884_9",0.59
"5247_1",0.11
"3192_2",0.22
"12127_1",0.19
"1237_7",0.82
"612_3",0.79
"6016_7",0.71
"10490_1",0.25
"5180_8",0.63
"3122_4",0.6
"2845_8",0.86
"9000_8",0.85
"448_2",0.39
"1207_10",0.85
"11989_8",0.74
"11102_9",0.88
"1761_1",0.46
"9815_3",0.14
"12023_1",0.39
"9901_10",0.72
"11740_2",0.61
"4702_10",0.48
"4885_3",0.31
"0_2",0.5
"2273_2",0.24
"11340_8",0.93
"12012_4",0.37
"10534_10",0.58
"8424_2",0.26
"8716_3",0.49
"7154_10",0.61
"5001_1",0.15
"6511_3",0.12
"3308_7",0.62
"2720_2",0.24
"1183_10",0.68
"12387_2",0.17
"6580_2",0.46
"4431_9",0.87
"11828_7",0.75
"6737_10",0.79
"7505_4",0.26
"4798_2",0.58
"4773_1",0.16
"6719_3",0.48
"6475_3",0.4
"11733_3",0.34
"9360_7",0.91
"5571_1",0.01
"10316_10",0.66
"5068_3",0.42
"11188_8",0.38
"7291_3",0.66
"6233_3",0.33
"11710_1",0.36
"3780_7",0.54
"3210_10",0.78
"2885_3",0.17
"2912_4",0.27
"3320_4",0.39
"11275_4",0.6
"8406_1",0.24
"8275_10",0.73
"4862_9",0.81
"11817_2",0.37
"302_10",0.62
"11341_1",0.56
"4626_1",0.16
"1030_2",0.47
"4799_8",0.92
"4845_1",0.15
"3458_1",0.04
"9535_9",0.7
"6553_10",0.71
"486_4",0.52
"11162_7",0.82
"7689_7",0.47
"12058_1",0.1
"3740_1",0.24
"11656_8",0.51
"9795_1",0.03
"1947_1",0.33
"1468_1",0.34
"4158_10",0.79
"5876_1",0.33
"12084_4",0.49
"5434_7",0.66
"7984_9",0.71
"2217_8",0.63
"2300_4",0.36
"8707_7",0.41
"3345_10",0.68
"7375_8",0.74
"1150_2",0.11
"8557_10",0.75
"5590_8",0.99
"5270_1",0.59
"10339_4",0.67
"6789_3",0.41
"4289_1",0.55
"693_4",0.63
"326_1",0.48
"9786_8",0.64
"6610_10",0.9
"11350_9",0.97
"10907_1",0.5
"3285_8",0.44
"10964_4",0.21
"5411_1",0.13
"6188_10",0.84
"7110_3",0.35
"7355_8",0.5
"12116_1",0.52
"1187_1",0.0
"12167_7",0.52
"5530_9",0.53
"2829_10",0.48
"9549_4",0.02
"8805_10",0.67
"10265_3",0.15
"5227_3",0.2
"8693_10",0.42
"6331_10",0.88
"9079_4",0.45
"7200_1",0.28
"9322_10",0.87
"2899_4",0.2
"6478_10",0.73
"4659_1",0.38
"6755_1",0.05
"10385_10",0.74
"11861_1",0.24
"5483_10",0.83
"4012_10",0.82
"7146_9",0.83
"3782_9",0.56
"12181_4",0.27
"10663_10",0.73
"4712_1",0.36
"11071_10",0.42
"11171_3",0.17
"9043_10",0.93
"9912_10",0.29
"7306_9",0.74
"12382_9",0.55
"11654_9",0.54
"8848_1",0.12
"4076_3",0.25
"8248_3",0.22
"10011_1",0.49
"11769_1",0.43
"4164_9",1.0
"1831_1",0.26
"4164_1",0.43
"318_3",0.27
"7221_10",0.5
"10912_8",0.69
"1321_4",0.57
"7712_7",0.69
"2680_4",0.18
"8374_1",0.19
"995_7",0.86
"2009_1",0.28
"3905_9",0.62
"3348_3",0.15
"6466_1",0.21
"11900_10",0.76
"1634_7",0.32
"8245_4",0.47
"8561_1",0.25
"2072_2",0.34
"12060_10",0.64
"8178_3",0.23
"8778_1",0.28
"10489_8",0.81
"10118_8",0.85
"3470_8",0.88
"8014_4",0.89
"582_10",0.8
"8984_8",0.59
"9085_8",0.58
"8894_2",0.4
"3762_2",0.05
"3815_2",0.11
"5903_9",0.39
"8907_10",0.84
"6140_7",0.57
"9279_4",0.74
"2948_9",0.84
"10588_10",0.79
"8239_1",0.19
"6986_2",0.11
"5308_3",0.25
"11984_8",0.42
"9984_4",0.66
"11803_8",0.74
"2925_10",0.96
"11396_10",0.68
"8998_7",0.46
"4511_7",0.97
"5780_2",0.49
"9838_4",0.23
"422_10",0.67
"11389_10",0.75
"8511_3",0.66
"2089_10",0.89
"5818_3",0.17
"566_9",0.69
"452_10",0.99
"4451_9",0.55
"6105_1",0.25
"2158_10",0.01
"10395_2",0.47
"11291_3",0.28
"2408_8",0.65
"3698_9",0.46
"6060_2",0.02
"9509_10",0.38
"7136_10",0.72
"5557_10",0.76
"7155_2",0.23
"11421_10",0.72
"3620_4",0.47
"2176_4",0.67
"8970_1",0.24
"11186_10",0.94
"9604_3",0.26
"6047_10",0.5
"4487_9",0.73
"11880_3",0.4
"2650_2",0.21
"5279_1",0.18
"9289_1",0.34
"11673_10",0.56
"6890_2",0.23
"2668_10",0.75
"942_1",0.08
"264_1",0.36
"10157_1",0.08
"791_10",0.54
"11434_9",0.85
"5630_2",0.67
"9392_1",0.25
"12471_3",0.41
"8593_9",0.59
"10333_10",0.56
"9146_8",0.43
"5404_7",0.85
"7662_9",0.77
"11068_1",0.32
"4460_2",0.41
"5002_10",0.81
"9269_9",0.79
"1639_10",0.67
"9045_1",0.41
"9944_8",0.51
"4091_4",0.37
"6889_4",0.73
"71_9",0.91
"10173_8",0.78
"2513_8",0.93
"7507_1",0.03
"1235_2",0.37
"3325_1",0.54
"4146_7",0.39
"7286_8",0.51
"4096_1",0.05
"3897_7",0.72
"11240_10",0.71
"4109_1",0.03
"9566_4",0.25
"2038_8",0.67
"6985_7",0.49
"6967_9",0.67
"11020_10",0.41
"3291_1",0.26
"9763_3",0.36
"1943_7",0.37
"7599_7",0.7
"8158_8",0.79
"4140_3",0.04
"11840_2",0.03
"9675_1",0.11
"10878_1",0.13
"10760_1",0.41
"260_1",0.2
"8188_10",0.81
"3260_1",0.34
"6172_9",0.63
"10021_3",0.24
"7784_10",0.74
"4066_1",0.25
"12325_10",0.7
"9894_8",0.83
"1242_1",0.35
"2059_1",0.15
"10686_7",0.57
"8110_2",0.13
"8398_7",0.7
"6096_9",0.47
"9422_3",0.3
"2919_4",0.84
"10248_1",0.28
"7480_1",0.68
"3248_8",0.76
"10264_2",0.08
"7401_10",0.29
"10528_1",0.47
"7623_8",0.26
"3968_2",0.31
"10918_4",0.21
"5146_7",0.72
"12466_4",0.06
"10395_10",0.49
"3862_8",0.8
"2247_1",0.31
"2979_9",0.81
"3271_9",0.83
"5225_1",0.14
"5662_1",0.4
"12087_3",0.68
"10765_10",0.95
"1256_4",0.55
"2057_1",0.1
"2610_7",0.66
"2065_2",0.08
"4410_3",0.25
"6847_10",0.86
"1927_1",0.48
"4201_9",0.65
"2578_8",0.75
"74_10",0.93
"8324_10",0.62
"4762_8",0.31
"10612_3",0.1
"11353_10",0.75
"10709_8",0.77
"3978_7",0.36
"954_4",0.49
"2493_10",0.52
"8293_7",0.78
"9454_1",0.28
"8982_1",0.47
"5201_3",0.49
"9758_1",0.15
"5999_8",0.66
"11000_1",0.04
"647_1",0.52
"7345_9",0.91
"5105_3",0.32
"9488_4",0.3
"11810_10",0.5
"5343_8",0.53
"1671_7",0.76
"6414_2",0.1
"3749_8",0.85
"2310_2",0.18
"8460_2",0.09
"12305_1",0.05
"11672_1",0.02
"11726_10",0.76
"11659_2",0.52
"8684_2",0.26
"6546_10",0.59
"1980_8",0.63
"3113_10",0.88
"8440_1",0.26
"7473_7",0.57
"726_7",0.46
"11165_10",0.69
"9830_2",0.35
"6409_10",0.72
"11455_3",0.55
"993_3",0.43
"3186_1",0.04
"11631_4",0.24
"3225_1",0.17
"4442_1",0.24
"6775_9",0.51
"230_7",0.57
"5971_4",0.55
"763_10",0.84
"9943_10",0.93
"10098_9",0.58
"7219_10",0.33
"6348_8",0.51
"5774_10",0.63
"1842_4",0.31
"3544_8",0.72
"5661_10",0.62
"8698_1",0.15
"7576_1",0.13
"584_3",0.46
"9963_8",0.86
"11653_8",0.89
"4269_1",0.27
"728_1",0.27
"7118_2",0.11
"6305_4",0.6
"5970_4",0.41
"4729_1",0.01
"7638_10",0.31
"2709_10",0.76
"1461_7",0.38
"5302_10",0.78
"3589_10",0.79
"3897_4",0.48
"9883_1",0.24
"9903_4",0.16
"9789_1",0.31
"2971_4",0.65
"5015_7",0.69
"9215_1",0.2
"8553_2",0.19
"5671_3",0.18
"748_7",0.89
"8222_10",0.73
"9336_3",0.76
"1585_1",0.49
"10634_8",0.87
"4549_8",0.85
"7014_10",0.65
"2412_10",0.55
"5779_10",0.58
"11949_4",0.55
"6879_8",0.69
"4432_2",0.26
"5825_10",0.64
"10422_9",0.64
"4575_10",0.67
"11520_1",0.13
"6612_1",0.26
"4206_7",0.83
"1611_10",0.98
"8170_10",0.85
"96_1",0.03
"715_10",0.57
"10032_8",0.85
"2585_1",0.79
"7477_3",0.59
"2778_10",0.62
"6807_1",0.8
"6378_1",0.46
"1752_10",0.93
"2305_8",0.79
"7423_3",0.1
"496_9",0.82
"10829_1",0.03
"7012_9",0.48
"7701_7",0.51
"6858_8",0.82
"2723_4",0.29
"5720_1",0.24
"1531_9",0.45
"3052_8",0.82
"2728_7",0.53
"2275_4",0.14
"11211_1",0.55
"4603_3",0.65
"2273_9",0.99
"11662_2",0.2
"4887_3",0.25
"8155_9",0.83
"2373_4",0.71
"1754_1",0.29
"12247_9",0.77
"10327_1",0.14
"8968_3",0.47
"370_8",0.88
"559_10",0.69
"8273_3",0.08
"8125_2",0.28
"8666_9",0.79
"4827_7",0.53
"9737_10",0.73
"5604_8",0.56
"8331_10",0.57
"886_2",0.31
"4413_7",0.71
"4116_7",0.84
"3675_1",0.39
"496_3",0.33
"8837_4",0.7
"3099_2",0.44
"5518_4",0.55
"6953_9",0.87
"1240_9",0.55
"8614_1",0.23
"1628_8",0.46
"1673_3",0.25
"10806_8",0.89
"780_9",0.83
"6957_8",0.74
"10903_8",0.76
"9908_7",0.33
"4696_9",0.89
"3816_7",0.57
"489_9",0.72
"2254_1",0.19
"122_8",0.56
"3171_8",0.8
"54_3",0.16
"8826_4",0.67
"7686_1",0.32
"10875_3",0.08
"4858_10",0.66
"1268_8",0.5
"3497_10",0.46
"6527_1",0.06
"1345_9",0.62
"10092_4",0.33
"11571_9",0.71
"2899_10",0.89
"5381_10",0.71
"8722_1",0.28
"10521_10",0.41
"296_9",0.77
"6184_1",0.21
"6657_10",0.85
"5972_9",0.79
"8599_7",0.52
"6125_1",0.37
"5834_2",0.34
"12479_9",0.9
"3253_2",0.29
"4986_9",0.88
"6439_7",0.83
"9659_8",0.82
"3375_3",0.13
"3155_10",0.76
"3478_9",0.72
"6251_1",0.11
"6281_1",0.1
"4669_8",0.52
"2843_2",0.05
"8137_8",0.74
"9390_10",0.66
"11401_3",0.11
"1455_4",0.38
"8418_9",0.63
"7064_4",0.76
"7467_4",0.56
"12492_10",0.99
"1969_4",0.27
"5388_8",0.24
"3287_2",0.31
"3493_1",0.2
"11682_8",0.64
"7860_3",0.59
"5507_4",0.29
"11741_10",0.94
"8041_8",0.63
"3525_7",0.67
"12256_9",0.71
"1559_10",0.83
"5477_9",0.79
"736_2",0.34
"29_10",0.88
"12257_7",0.62
"11184_3",0.35
"5323_4",0.11
"11315_3",0.66
"1400_4",0.72
"7978_3",0.12
"6543_10",0.44
"2120_10",0.65
"3033_10",0.81
"4096_7",0.76
"10945_1",0.58
"10726_7",0.79
"10568_10",0.8
"8966_8",0.86
"12274_4",0.14
"10560_4",0.25
"12352_8",0.46
"5860_1",0.12
"11828_1",0.17
"10752_7",0.84
"6501_4",0.28
"561_1",0.14
"6796_1",0.23
"2626_4",0.61
"9089_3",0.19
"10921_10",0.86
"6969_10",0.47
"1039_1",0.3
"9561_2",0.34
"2651_10",0.81
"8929_7",0.69
"6434_2",0.27
"3954_1",0.12
"12408_10",0.54
"9230_8",0.66
"6626_1",0.45
"1913_2",0.69
"9277_10",0.64
"8177_8",0.67
"7174_2",0.48
"10000_7",0.96
"849_1",0.42
"9768_1",0.3
"2852_7",0.53
"7872_10",0.84
"7331_7",0.72
"9716_8",0.36
"5672_1",0.47
"11305_7",0.39
"4750_2",0.15
"3606_7",0.5
"10329_1",0.13
"4407_8",0.83
"4298_8",0.91
"1526_3",0.54
"1177_8",0.72
"8366_3",0.23
"1848_9",0.82
"9689_1",0.26
"4883_7",0.51
"10485_10",0.91
"10851_9",0.71
"1550_7",0.83
"5088_7",0.92
"7420_7",0.71
"8306_4",0.57
"7474_9",0.48
"5297_10",0.97
"9105_1",0.18
"4806_8",0.74
"11659_10",0.55
"5491_4",0.81
"4175_1",0.12
"8726_1",0.09
"9049_4",0.24
"3266_10",0.52
"1396_1",0.23
"8364_4",0.87
"3945_2",0.31
"196_4",0.23
"279_1",0.04
"12203_2",0.19
"8613_8",0.76
"3839_10",0.94
"2780_7",0.32
"10493_10",0.62
"6866_9",0.54
"4044_10",0.91
"2435_1",0.01
"1976_4",0.57
"8649_3",0.13
"7299_1",0.02
"6018_2",0.03
"9729_8",0.81
"3154_10",0.72
"950_1",0.27
"1409_4",0.27
"5175_10",0.88
"9722_4",0.15
"4077_2",0.39
"7067_1",0.09
"10984_10",0.54
"7117_1",0.11
"2121_10",0.92
"1386_10",0.78
"12236_10",0.6
"11844_1",0.09
"8085_9",0.62
"333_3",0.13
"6522_3",0.25
"249_7",0.85
"1199_1",0.09
"499_8",0.61
"10033_1",0.05
"7699_9",0.84
"4829_7",0.31
"665_1",0.05
"6743_8",0.5
"10153_10",0.61
"4757_2",0.06
"6942_10",0.83
"3895_7",0.39
"11128_1",0.33
"4404_3",0.48
"10811_1",0.2
"1165_7",0.84
"10907_8",0.74
"1859_10",0.94
"5836_10",0.63
"10158_2",0.26
"899_3",0.4
"8631_1",0.63
"7153_8",0.6
"847_2",0.24
"4418_10",0.85
"12320_10",0.96
"11242_8",0.41
"7046_7",0.67
"1819_10",0.76
"1651_10",0.78
"8280_10",0.9
"2062_9",0.8
"4781_8",0.81
"10314_1",0.36
"1934_1",0.02
"12230_7",0.42
"6689_9",0.84
"987_4",0.38
"9881_2",0.4
"4571_7",0.86
"569_4",0.46
"11392_3",0.62
"10716_2",0.02
"7643_3",0.39
"7429_8",0.94
"11315_7",0.43
"3097_9",0.68
"10398_1",0.29
"6299_8",0.47
"5951_2",0.18
"8930_8",0.96
"1852_4",0.06
"2857_7",0.73
"4544_9",0.46
"9492_10",0.51
"1947_8",0.55
"9178_2",0.46
"6290_3",0.22
"6313_8",0.71
"6975_8",0.82
"12258_10",0.78
"3970_10",0.6
"8096_7",0.79
"10872_3",0.07
"3660_1",0.35
"7958_10",0.72
"652_1",0.04
"10331_1",0.0
"2368_4",0.12
"12367_1",0.04
"12125_3",0.42
"5785_8",0.66
"5213_10",0.68
"6334_8",0.43
"8005_4",0.35
"8405_7",0.83
"4629_2",0.51
"9342_8",0.65
"11634_3",0.22
"2878_2",0.2
"6195_1",0.32
"6994_8",0.41
"12170_3",0.38
"7384_1",0.19
"1047_8",0.82
"669_2",0.41
"2976_1",0.35
"4718_1",0.15
"1203_1",0.01
"9113_10",0.75
"2928_1",0.4
"10734_8",0.83
"6469_7",0.52
"2896_3",0.36
"12061_8",0.66
"240_9",0.67
"8580_1",0.59
"1961_1",0.57
"6145_1",0.12
"11028_4",0.57
"7664_1",0.28
"3022_1",0.48
"7893_8",0.46
"1149_8",0.85
"8301_8",0.43
"8210_10",0.65
"9949_8",0.52
"2961_4",0.16
"9796_10",0.85
"4397_7",0.78
"2936_3",0.42
"11382_10",0.67
"11671_1",0.45
"10864_1",0.14
"11253_4",0.21
"4692_3",0.59
"11905_2",0.6
"12066_1",0.23
"789_8",0.41
"7700_8",0.48
"7697_7",0.62
"8628_4",0.19
"5719_2",0.4
"4761_2",0.12
"8777_1",0.13
"3525_1",0.1
"11990_4",0.22
"432_10",0.87
"4115_3",0.07
"10888_10",0.63
"6995_2",0.51
"11910_10",0.55
"8895_1",0.28
"12149_10",0.82
"11782_8",0.2
"12139_7",0.61
"380_2",0.83
"5242_10",0.62
"3542_9",0.65
"6821_1",0.29
"6931_1",0.34
"5958_9",0.54
"5332_2",0.06
"2630_2",0.25
"6387_7",0.43
"7899_8",0.47
"11017_3",0.14
"11800_10",0.59
"10926_10",0.8
"9866_10",0.58
"3203_2",0.4
"11276_4",0.68
"8342_2",0.58
"6167_10",0.51
"36_3",0.21
"3340_1",0.16
"3997_9",0.86
"2627_10",0.85
"4204_1",0.23
"1018_4",0.2
"10951_1",0.04
"5315_4",0.54
"6301_7",0.96
"12038_10",0.92
"3164_10",0.39
"10989_8",0.86
"2449_9",0.4
"4375_1",0.18
"7037_3",0.23
"33_7",0.67
"7457_10",0.71
"2082_3",0.43
"1316_10",0.81
"9097_3",0.35
"5804_10",0.82
"9411_1",0.13
"118_10",0.82
"560_3",0.47
"8914_9",0.39
"2745_4",0.37
"2607_1",0.11
"4405_4",0.54
"10451_1",0.27
"1887_7",0.56
"725_2",0.34
"5118_4",0.17
"9536_1",0.03
"127_3",0.25
"2833_8",0.61
"131_7",0.8
"7789_10",0.58
"6294_7",0.7
"3872_4",0.46
"5454_7",0.75
"11162_1",0.11
"1685_1",0.23
"8352_2",0.51
"5003_1",0.45
"262_9",0.63
"8233_8",0.78
"1814_10",0.69
"1967_10",0.37
"7545_10",0.65
"12386_2",0.15
"9531_9",0.84
"3013_1",0.27
"6835_10",0.76
"1279_3",0.6
"2411_1",0.01
"9537_1",0.02
"3446_10",0.79
"656_4",0.33
"7085_1",0.0
"8355_1",0.48
"1869_3",0.12
"2317_2",0.43
"11228_4",0.5
"3987_8",0.89
"509_3",0.08
"5168_8",0.97
"9267_10",0.85
"912_10",0.92
"10275_9",0.75
"2855_10",0.62
"6079_4",0.49
"2728_1",0.2
"9895_4",0.45
"8230_7",0.75
"5152_4",0.76
"4137_8",0.65
"919_10",0.71
"1481_1",0.07
"2468_1",0.19
"383_1",0.08
"11552_4",0.32
"856_7",0.48
"9047_1",0.16
"2300_9",0.43
"1346_7",0.64
"6316_4",0.59
"7983_10",0.83
"9685_10",0.26
"2745_10",0.69
"8149_1",0.35
"9478_1",0.13
"3126_3",0.2
"11629_10",0.51
"5858_8",0.46
"200_8",0.88
"7721_4",0.58
"12334_8",0.49
"9582_4",0.32
"5696_9",0.64
"3823_3",0.27
"11571_4",0.63
"1349_9",0.7
"4306_7",0.73
"6924_1",0.19
"10639_10",0.33
"5674_1",0.19
"11321_1",0.23
"771_4",0.14
"3519_1",0.12
"2378_2",0.22
"5677_10",0.71
"2807_4",0.58
"10165_9",0.64
"6940_1",0.16
"11015_3",0.48
"1055_3",0.36
"11055_9",0.64
"8173_1",0.13
"10743_1",0.28
"11927_3",0.63
"8785_4",0.56
"10995_1",0.32
"11899_1",0.09
"10078_10",0.87
"11831_8",0.82
"8182_1",0.45
"9664_2",0.14
"12229_9",0.76
"6076_2",0.13
"8529_2",0.31
"4686_1",0.07
"8174_9",0.91
"7395_4",0.67
"1803_10",0.66
"2508_1",0.08
"452_2",0.02
"8830_4",0.72
"3240_4",0.66
"578_2",0.76
"3093_2",0.23
"9543_1",0.11
"9065_4",0.21
"534_4",0.48
"9762_2",0.43
"3037_1",0.31
"4632_7",0.7
"5064_8",0.59
"9962_10",0.7
"9340_10",0.7
"5881_1",0.32
"4642_10",0.82
"5293_4",0.52
"6721_1",0.34
"9869_7",0.44
"7070_10",0.87
"12486_9",0.78
"4943_9",0.66
"7939_10",0.59
"5786_3",0.6
"10357_7",0.06
"7147_10",0.79
"8627_10",0.63
"3370_1",0.13
"4117_10",0.64
"8178_7",0.87
"968_8",0.74
"5931_8",0.65
"6459_2",0.03
"2480_3",0.16
"5511_10",0.45
"7554_2",0.36
"9276_8",0.68
"140_2",0.35
"2776_10",0.74
"3690_1",0.6
"6369_2",0.51
"7438_10",0.87
"872_9",0.8
"2389_2",0.33
"2882_3",0.25
"10404_9",0.64
"5790_4",0.66
"2382_7",0.72
"7798_1",0.25
"272_1",0.18
"298_1",0.31
"11414_7",0.29
"9255_4",0.23
"5914_4",0.13
"2974_7",0.8
"6739_7",0.69
"1229_7",0.59
"2268_10",0.69
"2352_7",0.72
"9329_10",0.74
"11380_10",0.58
"215_4",0.03
"9915_2",0.06
"541_1",0.33
"10975_2",0.38
"6946_9",0.79
"3286_7",0.67
"7482_10",0.7
"48_4",0.84
"10046_4",0.58
"6295_1",0.43
"6417_4",0.48
"2401_4",0.3
"8608_1",0.23
"3500_8",0.43
"11903_3",0.29
"4012_2",0.49
"11415_4",0.76
"5835_4",0.31
"9039_4",0.69
"6526_1",0.15
"6379_8",0.68
"6136_10",0.59
"6094_4",0.45
"11608_9",0.42
"3745_3",0.21
"10694_1",0.22
"3222_10",0.73
"3394_4",0.25
"7790_10",0.58
"2982_10",0.97
"12253_3",0.65
"5900_1",0.59
"3398_4",0.57
"10038_7",0.61
"1520_8",0.56
"11756_2",0.31
"6228_1",0.33
"6226_7",0.56
"4377_10",0.26
"9730_1",0.19
"11088_4",0.92
"7867_10",0.79
"5072_1",0.52
"7935_3",0.21
"4536_3",0.56
"6989_2",0.3
"8101_8",0.68
"3364_7",0.85
"7862_1",0.02
"8562_2",0.15
"9783_9",0.78
"7272_1",0.43
"1025_3",0.48
"9432_7",0.74
"4153_8",0.9
"8528_1",0.15
"8427_4",0.67
"5417_1",0.4
"6575_1",0.51
"10041_8",0.78
"7589_4",0.6
"10391_9",0.5
"1400_7",0.34
"9428_2",0.46
"7106_3",0.12
"5695_10",0.54
"6430_10",0.78
"11722_4",0.29
"11328_1",0.04
"9020_3",0.36
"183_10",0.85
"6674_10",0.57
"5495_10",0.63
"2237_7",0.24
"11943_7",0.54
"5872_10",0.73
"5043_9",0.76
"3869_1",0.15
"5113_4",0.81
"4671_3",0.03
