id,sentiment
"7230_1",0.19
"8788_9",0.66
"2079_10",0.7
"11987_3",0.25
"2724_7",0.7
"8534_2",0.29
"7052_1",0.36
"4390_8",0.81
"520_10",0.73
"3936_3",0.4
"5160_3",0.26
"10519_8",0.47
"8906_1",0.22
"8750_4",0.35
"8606_3",0.27
"12038_2",0.46
"2939_8",0.57
"5721_10",0.69
"6798_8",0.74
"11820_10",0.63
"6435_10",0.2
"404_8",0.78
"6066_9",0.62
"7921_3",0.21
"5468_3",0.51
"7034_10",0.79
"4309_3",0.41
"8201_7",0.7
"3656_10",0.65
"8786_4",0.34
"10564_3",0.19
"7401_4",0.2
"1163_1",0.41
"9915_10",0.74
"11080_10",0.22
"4710_10",0.83
"131_1",0.39
"6387_3",0.31
"3906_1",0.12
"2075_1",0.11
"11663_10",0.93
"6149_3",0.23
"6703_8",0.86
"2440_8",0.85
"10500_7",0.57
"7349_1",0.32
"10695_1",0.14
"6905_1",0.29
"4902_4",0.55
"5298_9",0.63
"6701_4",0.38
"1344_10",0.82
"284_10",0.38
"9114_10",0.9
"12102_10",0.63
"11448_2",0.27
"1053_10",0.9
"8341_10",0.45
"433_1",0.17
"9534_4",0.37
"6471_2",0.47
"8971_10",0.89
"433_8",0.67
"298_10",0.64
"5965_1",0.1
"10408_10",0.68
"9112_3",0.48
"6726_9",0.88
"1048_8",0.88
"11046_9",0.57
"4808_7",0.69
"7027_9",0.91
"12435_8",0.78
"5480_1",0.42
"8823_8",0.56
"554_9",0.91
"7167_2",0.42
"10762_3",0.44
"9036_8",0.64
"12185_4",0.54
"7763_10",0.87
"10271_8",0.6
"1159_8",0.59
"11063_1",0.11
"12479_4",0.33
"11179_4",0.73
"1736_1",0.13
"4840_7",0.86
"8233_2",0.67
"1082_9",0.69
"8378_7",0.74
"7777_9",0.75
"1883_9",0.6
"7350_10",0.84
"704_8",0.62
"6554_8",0.62
"1750_10",0.71
"4969_2",0.25
"10339_8",0.75
"1902_4",0.47
"5578_1",0.16
"5502_1",0.27
"7250_2",0.16
"8856_4",0.25
"10840_9",0.84
"9730_10",0.34
"11146_2",0.18
"5988_3",0.15
"9734_8",0.59
"12338_8",0.49
"9813_1",0.44
"8928_2",0.5
"5431_2",0.09
"9467_9",0.81
"4933_4",0.22
"11280_10",0.4
"10279_9",0.63
"7024_1",0.18
"9115_3",0.33
"5701_10",0.8
"9539_1",0.16
"7655_7",0.71
"4518_10",0.71
"3039_4",0.42
"8654_3",0.43
"8893_4",0.45
"3598_9",0.62
"6443_1",0.33
"3843_1",0.28
"3848_9",0.68
"3149_1",0.21
"2152_1",0.21
"11564_1",0.24
"4391_8",0.35
"950_10",0.5
"10531_10",0.9
"904_3",0.46
"5293_9",0.88
"2173_1",0.1
"5992_2",0.17
"782_3",0.44
"1295_8",0.92
"9659_1",0.17
"2214_3",0.27
"10772_3",0.42
"7515_9",0.4
"7294_2",0.44
"7761_1",0.32
"9027_9",0.79
"6595_1",0.06
"11003_8",0.64
"601_10",0.82
"2991_8",0.57
"10937_8",0.68
"7545_1",0.21
"9747_1",0.13
"7653_7",0.91
"6886_1",0.08
"8054_8",0.48
"7299_9",0.83
"2289_3",0.75
"6569_1",0.09
"10909_2",0.34
"4022_7",0.5
"5407_1",0.19
"10211_8",0.61
"9194_1",0.44
"8113_8",0.84
"12010_1",0.37
"7373_7",0.68
"3535_10",0.72
"5265_10",0.42
"7032_1",0.26
"3391_10",0.96
"969_9",0.78
"450_2",0.41
"12296_3",0.62
"10855_10",0.62
"2741_10",0.84
"12403_1",0.16
"6118_4",0.6
"9001_1",0.33
"172_4",0.49
"4405_7",0.34
"8923_8",0.85
"5396_10",0.92
"7183_1",0.02
"3261_7",0.58
"7445_10",0.59
"11412_2",0.25
"4765_3",0.43
"5248_9",0.6
"3172_2",0.44
"10813_4",0.54
"8054_1",0.17
"5535_1",0.05
"1306_8",0.57
"135_3",0.3
"10646_10",0.47
"9906_1",0.27
"8156_10",0.77
"2806_1",0.34
"9501_4",0.29
"1882_3",0.31
"11895_4",0.37
"5420_10",0.64
"11791_10",0.83
"3798_2",0.06
"3282_8",0.56
"1278_1",0.26
"1011_4",0.52
"5263_9",0.27
"11301_1",0.24
"1946_7",0.82
"3246_10",0.81
"4130_8",0.64
"4172_10",0.85
"2619_2",0.2
"5197_4",0.66
"6060_9",0.7
"7430_1",0.13
"3511_10",0.56
"6970_1",0.32
"931_4",0.21
"12374_10",0.88
"10217_7",0.57
"964_7",0.56
"4859_1",0.07
"5525_1",0.39
"11471_1",0.14
"5030_4",0.15
"12177_2",0.21
"8892_2",0.19
"1073_4",0.4
"7406_1",0.15
"6345_9",0.62
"7395_7",0.24
"9952_7",0.59
"5851_4",0.54
"6880_7",0.51
"642_9",0.72
"6271_9",0.42
"10983_1",0.14
"5602_1",0.27
"3834_1",0.06
"6961_3",0.41
"10102_8",0.75
"6988_1",0.16
"5803_9",0.84
"6009_1",0.14
"10294_2",0.54
"9811_10",0.81
"11298_8",0.69
"4625_10",0.82
"11263_3",0.15
"11502_3",0.53
"9690_10",0.57
"4453_10",0.81
"9741_10",0.85
"12191_9",0.47
"8019_8",0.67
"2298_4",0.35
"1489_4",0.38
"4228_7",0.39
"10905_1",0.13
"5103_10",0.82
"5641_1",0.17
"11567_1",0.43
"4040_10",0.77
"4777_10",0.84
"9612_10",0.79
"3830_1",0.37
"8781_2",0.14
"9415_3",0.66
"9171_3",0.52
"478_3",0.51
"10979_8",0.55
"7073_4",0.35
"5419_10",0.65
"8505_3",0.22
"7559_1",0.42
"3827_9",0.65
"9242_1",0.37
"3133_10",0.62
"9051_4",0.47
"8604_10",0.82
"4811_8",0.62
"10697_10",0.89
"6142_10",0.66
"6740_1",0.42
"7806_8",0.69
"8326_4",0.69
"12425_3",0.44
"11113_1",0.18
"8096_1",0.23
"512_8",0.77
"11144_7",0.63
"2073_4",0.12
"6966_4",0.35
"12122_3",0.37
"429_10",0.75
"10294_9",0.84
"9955_3",0.37
"10878_10",0.66
"9365_1",0.12
"7317_8",0.52
"2863_8",0.46
"11935_3",0.3
"2180_2",0.49
"267_10",0.72
"72_8",0.51
"936_9",0.79
"2363_4",0.35
"11722_9",0.62
"1353_7",0.58
"3883_7",0.64
"9475_8",0.67
"2328_2",0.18
"11982_9",0.81
"10413_8",0.61
"1277_2",0.44
"6299_4",0.26
"7536_9",0.8
"8368_2",0.34
"634_1",0.24
"10095_3",0.37
"8821_4",0.19
"5669_10",0.97
"4600_8",0.44
"10859_1",0.51
"140_9",0.6
"153_8",0.49
"8013_9",0.62
"12389_1",0.69
"8443_7",0.69
"12290_10",0.56
"12152_10",0.53
"6442_3",0.53
"7557_4",0.62
"3699_4",0.63
"6461_2",0.81
"8641_10",0.63
"10771_1",0.35
"10539_2",0.38
"10406_1",0.36
"9617_4",0.34
"9403_10",0.96
"3015_1",0.31
"181_10",0.72
"2879_4",0.08
"1758_8",0.62
"9992_10",0.74
"10769_7",0.65
"5616_3",0.22
"721_4",0.42
"3035_1",0.53
"7877_4",0.16
"5554_4",0.16
"1475_7",0.54
"1538_7",0.48
"3499_10",0.32
"8815_4",0.52
"5817_8",0.45
"4179_1",0.35
"3719_10",0.88
"2538_2",0.3
"4873_3",0.42
"7283_9",0.75
"1997_4",0.35
"11036_4",0.36
"4123_4",0.31
"3520_3",0.16
"10320_1",0.15
"10185_10",0.6
"10193_1",0.38
"2506_7",0.61
"9868_10",0.84
"5603_2",0.15
"8392_3",0.28
"5322_4",0.18
"12117_10",0.78
"2411_8",0.65
"9393_4",0.2
"5968_8",0.47
"6860_1",0.17
"12144_4",0.69
"2706_10",0.79
"5655_1",0.33
"2555_8",0.63
"6091_9",0.54
"712_9",0.78
"9445_10",0.69
"1777_10",0.6
"490_8",0.44
"318_10",0.51
"10143_9",0.6
"3608_8",0.54
"686_4",0.86
"12147_1",0.12
"6782_10",0.43
"5560_10",0.55
"11621_8",0.82
"11909_10",0.51
"11938_9",0.67
"1877_1",0.14
"1298_1",0.07
"11154_3",0.16
"10898_7",0.39
"9980_8",0.7
"9719_10",0.76
"516_1",0.07
"2541_1",0.08
"23_10",0.65
"3517_1",0.27
"10839_9",0.93
"11461_9",0.58
"10150_2",0.31
"10664_9",0.75
"6750_10",0.39
"11165_4",0.66
"3463_4",0.43
"287_1",0.38
"5582_1",0.46
"1136_1",0.03
"10316_1",0.27
"1684_8",0.84
"3556_9",0.53
"11680_9",0.83
"10775_10",0.79
"5558_2",0.36
"6203_10",0.61
"4057_4",0.62
"9010_8",0.61
"1033_9",0.7
"12116_9",0.73
"8401_10",0.96
"9863_4",0.49
"2777_1",0.03
"5797_3",0.31
"9929_3",0.25
"4177_1",0.28
"2205_8",0.85
"2839_8",0.79
"7161_10",0.62
"11724_4",0.43
"10369_9",0.83
"8702_2",0.43
"1028_10",0.87
"7226_4",0.58
"8799_3",0.38
"1573_8",0.52
"12041_7",0.64
"6207_7",0.63
"399_8",0.72
"1034_2",0.16
"1610_4",0.58
"596_10",0.63
"6474_7",0.91
"4464_3",0.39
"10637_2",0.22
"3272_10",0.78
"10194_7",0.34
"11906_3",0.39
"3666_3",0.48
"6148_4",0.36
"4595_8",0.42
"6146_1",0.21
"7512_10",0.55
"12333_1",0.05
"3490_4",0.33
"8495_1",0.09
"955_4",0.21
"10582_10",0.61
"9477_8",0.49
"7132_3",0.18
"5214_1",0.18
"8258_10",0.83
"10387_1",0.37
"268_10",0.7
"8153_2",0.18
"7353_3",0.47
"7847_10",0.68
"12028_10",0.66
"2998_8",0.44
"2641_8",0.64
"11923_8",0.77
"12322_1",0.09
"11816_3",0.37
"7111_3",0.16
"8107_10",0.66
"8835_8",0.49
"10142_10",0.83
"4445_3",0.2
"976_8",0.64
"1996_4",0.41
"11496_3",0.52
"1644_4",0.27
"8573_3",0.33
"10835_9",0.73
"11531_8",0.73
"5802_8",0.82
"2501_3",0.4
"530_2",0.31
"1051_10",0.83
"6629_1",0.13
"10350_1",0.47
"2943_10",0.75
"7661_1",0.48
"8359_3",0.43
"10218_7",0.33
"10548_1",0.16
"906_7",0.76
"2708_9",0.72
"12478_4",0.35
"10222_1",0.59
"3560_2",0.19
"3371_9",0.4
"10009_3",0.45
"3142_3",0.42
"3876_9",0.75
"6662_2",0.28
"4691_1",0.45
"2491_4",0.41
"12485_4",0.53
"1716_3",0.4
"10767_10",0.62
"4083_2",0.41
"7656_3",0.34
"2532_8",0.53
"11243_8",0.55
"11878_9",0.83
"3627_8",0.57
"9049_10",0.58
"2950_4",0.32
"4553_8",0.94
"10414_1",0.24
"4281_7",0.58
"7905_4",0.52
"10800_8",0.58
"1562_4",0.29
"7604_4",0.44
"5752_2",0.61
"9465_1",0.25
"2701_4",0.45
"12432_7",0.41
"7583_9",0.78
"4003_10",0.7
"11082_2",0.33
"7650_3",0.31
"2215_7",0.6
"6597_9",0.74
"12268_1",0.14
"8650_7",0.35
"8311_2",0.23
"10764_10",0.4
"5462_2",0.13
"10303_9",0.89
"12132_4",0.58
"11786_2",0.28
"6248_2",0.25
"5570_2",0.19
"8367_4",0.45
"2416_7",0.68
"4073_1",0.22
"4642_2",0.46
"580_10",0.66
"3328_4",0.48
"9524_9",0.66
"11980_2",0.62
"7812_9",0.71
"3567_7",0.6
"9592_2",0.3
"8421_1",0.24
"2618_1",0.13
"2367_3",0.13
"10613_1",0.21
"7657_2",0.23
"10992_4",0.41
"10663_4",0.63
"9589_4",0.53
"5184_8",0.54
"7352_7",0.58
"6483_4",0.52
"914_10",0.8
"1239_4",0.66
"4465_4",0.51
"82_10",0.63
"3696_4",0.47
"1507_8",0.64
"12211_3",0.34
"4003_3",0.32
"3738_3",0.62
"12089_10",0.8
"593_1",0.19
"7555_3",0.35
"9897_9",0.82
"299_1",0.48
"2774_3",0.49
"4723_8",0.57
"1636_2",0.31
"3383_8",0.74
"5360_10",0.8
"11542_10",0.86
"1964_1",0.09
"10323_10",0.67
"5166_1",0.34
"12371_1",0.12
"7426_1",0.14
"11832_4",0.55
"684_9",0.49
"519_7",0.22
"1712_8",0.53
"5973_9",0.77
"2820_3",0.23
"5023_7",0.85
"2625_1",0.17
"2699_9",0.53
"7123_1",0.18
"7327_10",0.83
"944_8",0.69
"9757_10",0.53
"12491_9",0.52
"12301_10",0.55
"421_9",0.88
"6655_2",0.49
"610_9",0.62
"3020_1",0.6
"1797_10",0.72
"1248_3",0.41
"2524_10",0.66
"10596_3",0.47
"9326_3",0.37
"9346_2",0.27
"3890_8",0.89
"7836_9",0.52
"12388_7",0.51
"3205_2",0.21
"1547_9",0.76
"2706_1",0.22
"391_10",0.84
"1544_10",0.83
"7861_8",0.62
"1448_2",0.27
"6451_3",0.37
"12187_3",0.64
"11702_4",0.6
"5947_1",0.66
"1282_3",0.16
"7492_2",0.13
"7724_7",0.58
"1564_1",0.47
"4425_9",0.77
"9416_9",0.89
"10826_10",0.69
"4402_10",0.69
"9332_3",0.14
"5856_1",0.26
"2784_2",0.18
"3216_1",0.4
"8057_9",0.63
"526_10",0.59
"4376_1",0.17
"9513_9",0.53
"9972_9",0.52
"339_1",0.15
"11898_1",0.2
"9282_4",0.42
"2303_4",0.38
"10199_1",0.18
"11660_10",0.71
"714_4",0.32
"9283_9",0.61
"2972_2",0.56
"9060_7",0.85
"3562_8",0.57
"11064_8",0.66
"4190_10",0.68
"12472_10",0.9
"2942_1",0.21
"9560_9",0.48
"2692_4",0.3
"12057_1",0.15
"11197_2",0.38
"5827_4",0.84
"4752_1",0.29
"8114_3",0.29
"5643_7",0.52
"9127_2",0.44
"10540_10",0.49
"7342_2",0.12
"4651_4",0.42
"8798_1",0.42
"5973_3",0.42
"8314_2",0.27
"7856_1",0.22
"1255_4",0.49
"9615_8",0.53
"7261_4",0.32
"9700_9",0.79
"5938_10",0.78
"970_7",0.58
"7715_8",0.83
"4643_2",0.46
"7069_1",0.29
"8600_10",0.51
"10275_3",0.52
"9519_1",0.18
"8861_10",0.71
"8558_4",0.4
"7495_4",0.35
"4727_10",0.62
"9647_8",0.7
"7192_3",0.63
"8772_8",0.76
"1198_4",0.5
"4249_7",0.61
"6816_2",0.4
"10243_9",0.73
"8365_1",0.46
"2529_10",0.6
"2538_10",0.52
"5946_1",0.22
"6716_8",0.58
"2633_7",0.78
"10513_1",0.26
"4847_1",0.26
"2552_10",0.46
"7166_9",0.3
"398_8",0.64
"6925_4",0.37
"9873_9",0.5
"3598_4",0.55
"5996_3",0.22
"4024_10",0.79
"3184_10",0.82
"3801_2",0.21
"1722_10",0.94
"9344_1",0.16
"2874_2",0.28
"2914_4",0.52
"9643_3",0.31
"1756_10",0.91
"2781_1",0.34
"3559_1",0.08
"6250_1",0.35
"10960_9",0.77
"565_8",0.55
"8749_9",0.43
"11273_4",0.55
"6933_4",0.38
"7295_1",0.44
"12267_1",0.22
"9844_4",0.31
"1949_3",0.2
"10048_1",0.51
"7242_2",0.21
"1722_2",0.13
"9869_1",0.5
"609_1",0.37
"9383_7",0.21
"6593_4",0.37
"3284_10",0.78
"6190_1",0.64
"8305_10",0.68
"20_1",0.29
"10037_1",0.35
"1751_10",0.86
"6821_7",0.58
"4780_10",0.74
"1290_10",0.7
"10777_2",0.23
"3450_1",0.06
"747_3",0.26
"9262_10",0.97
"7206_10",0.66
"3700_4",0.68
"2953_4",0.63
"6828_8",0.61
"10831_7",0.7
"5014_1",0.13
"11679_10",0.5
"3476_9",0.39
"12052_8",0.41
"8635_3",0.42
"6475_10",0.76
"8531_2",0.45
"9018_7",0.25
"1492_9",0.67
"10993_10",0.68
"1896_2",0.1
"8241_1",0.37
"3568_8",0.43
"9424_9",0.71
"3791_1",0.25
"2117_10",0.93
"4679_8",0.7
"1217_7",0.81
"7969_3",0.29
"2271_10",0.65
"5772_9",0.58
"1347_8",0.77
"11800_1",0.05
"8820_10",0.69
"10014_7",0.6
"9864_8",0.72
"6926_4",0.48
"1842_10",0.87
"756_7",0.77
"7657_10",0.7
"12416_7",0.33
"833_7",0.29
"8746_10",0.73
"6374_10",0.73
"24_10",0.61
"5133_10",0.42
"2937_1",0.76
"9845_8",0.54
"6236_7",0.32
"8525_7",0.62
"10398_10",0.53
"6555_7",0.67
"5873_3",0.64
"12235_8",0.54
"8972_2",0.29
"6313_1",0.31
"3277_1",0.42
"9661_10",0.28
"11759_4",0.46
"7960_2",0.69
"2710_7",0.84
"3152_1",0.22
"3186_8",0.94
"6180_2",0.26
"3303_1",0.44
"250_1",0.21
"8902_1",0.37
"7964_9",0.82
"78_1",0.13
"9162_9",0.46
"11868_8",0.65
"8522_8",0.49
"8517_8",0.39
"12341_4",0.49
"3300_1",0.19
"2961_10",0.82
"11309_10",0.63
"381_10",0.52
"6537_10",0.64
"4623_10",0.5
"12425_10",0.8
"817_7",0.61
"1853_3",0.48
"3586_10",0.79
"6148_9",0.68
"5020_10",0.82
"6486_10",0.66
"560_8",0.76
"11210_3",0.47
"4714_1",0.08
"7175_7",0.57
"10289_9",0.68
"2497_2",0.43
"6359_3",0.52
"4905_3",0.24
"4701_10",0.77
"292_10",0.59
"4010_9",0.52
"1591_2",0.74
"619_10",0.45
"8563_1",0.05
"488_4",0.54
"3148_10",0.74
"2046_4",0.3
"11560_8",0.56
"8694_7",0.78
"11041_10",0.86
"6159_8",0.44
"10205_1",0.24
"7840_9",0.84
"3298_10",0.72
"2854_7",0.5
"3521_8",0.56
"8317_2",0.21
"10564_7",0.67
"7951_3",0.47
"9834_8",0.71
"4809_9",0.9
"4675_1",0.44
"9493_10",0.49
"7841_4",0.19
"8076_10",0.53
"3242_8",0.86
"11666_3",0.26
"9341_2",0.33
"10384_1",0.22
"1558_9",0.76
"9790_10",0.76
"12149_2",0.33
"11533_4",0.23
"4438_3",0.48
"11177_4",0.14
"8657_7",0.44
"4485_4",0.63
"1313_3",0.5
"7383_10",0.92
"11875_8",0.74
"9838_7",0.63
"33_3",0.13
"5747_1",0.23
"1420_8",0.62
"7292_9",0.72
"5218_7",0.6
"3359_9",0.71
"10947_8",0.63
"219_1",0.23
"6374_3",0.17
"9686_10",0.51
"6757_10",0.74
"1003_8",0.63
"9313_9",0.57
"6175_10",0.73
"5391_7",0.6
"1085_1",0.16
"9054_1",0.43
"8543_10",0.88
"686_8",0.3
"6959_3",0.29
"11014_4",0.47
"9204_8",0.77
"9029_7",0.33
"10441_9",0.84
"5245_10",0.86
"1480_7",0.59
"6426_3",0.2
"1700_1",0.1
"2783_10",0.87
"6152_8",0.68
"12282_10",0.77
"2948_4",0.42
"11974_2",0.27
"5944_7",0.57
"9370_8",0.71
"711_10",0.28
"6169_8",0.73
"12329_1",0.09
"4904_1",0.36
"2070_3",0.26
"25_3",0.21
"1819_4",0.3
"8642_10",0.54
"11504_10",0.6
"10193_7",0.81
"8917_4",0.24
"9380_2",0.61
"10048_8",0.65
"7288_9",0.63
"8128_4",0.26
"7800_3",0.42
"5852_1",0.17
"8027_1",0.09
"10317_1",0.16
"10280_8",0.55
"3959_10",0.87
"6115_10",0.94
"6078_8",0.61
"12273_9",0.6
"1497_10",0.59
"2969_9",0.66
"2577_1",0.13
"4519_1",0.28
"8596_4",0.57
"254_3",0.23
"7005_8",0.67
"5426_10",0.68
"965_9",0.59
"2044_4",0.54
"9006_3",0.5
"11462_10",0.83
"4990_7",0.44
"163_7",0.73
"3134_3",0.48
"2922_4",0.53
"5777_1",0.16
"6340_7",0.75
"7896_1",0.28
"2321_8",0.58
"2187_1",0.53
"1831_9",0.76
"9321_10",0.87
"9970_10",0.74
"2978_4",0.4
"7491_3",0.17
"2491_10",0.61
"749_1",0.31
"4751_2",0.38
"3276_1",0.22
"10889_9",0.91
"5887_1",0.37
"8806_9",0.77
"8569_2",0.15
"3209_10",0.83
"7139_10",0.51
"5052_3",0.45
"5773_3",0.3
"1663_9",0.67
"3575_7",0.46
"12017_1",0.12
"12460_8",0.98
"7925_2",0.08
"1643_10",0.77
"4537_1",0.08
"10651_3",0.32
"12075_10",0.73
"4823_1",0.54
"5392_7",0.31
"5436_9",0.57
"3088_8",0.83
"6607_9",0.71
"7648_1",0.45
"1073_8",0.76
"4587_8",0.38
"9463_10",0.55
"11962_1",0.26
"8718_4",0.57
"7781_10",0.96
"11495_2",0.52
"2772_4",0.5
"4029_1",0.14
"2080_10",0.77
"6250_9",0.95
"2985_9",0.72
"2935_7",0.44
"7900_1",0.03
"2433_8",0.93
"12366_1",0.11
"10910_2",0.54
"5265_3",0.2
"9603_10",0.46
"11989_3",0.21
"2929_4",0.56
"1796_1",0.48
"10659_2",0.65
"4978_9",0.44
"11823_8",0.91
"1732_8",0.63
"1103_4",0.41
"8958_1",0.17
"8607_4",0.46
"5820_9",0.95
"8885_3",0.1
"3718_10",0.72
"3822_1",0.32
"9886_10",0.76
"9806_10",0.55
"10009_10",0.69
"5979_2",0.12
"11937_3",0.34
"4776_8",0.63
"9009_7",0.39
"8094_7",0.76
"828_3",0.39
"3318_1",0.13
"3558_4",0.49
"7967_8",0.72
"5275_7",0.92
"5130_1",0.17
"1327_9",0.59
"11526_8",0.34
"32_10",0.77
"10697_1",0.16
"9966_1",0.14
"3132_1",0.39
"967_2",0.17
"6483_10",0.57
"698_10",0.81
"7848_2",0.29
"9349_1",0.27
"10532_9",0.77
"11819_2",0.39
"6812_1",0.28
"5401_1",0.22
"3528_1",0.09
"12239_1",0.23
"1479_4",0.22
"2732_4",0.69
"6806_10",0.55
"2119_9",0.73
"8565_9",0.25
"1914_8",0.48
"4835_1",0.2
"1029_2",0.11
"9228_4",0.3
"2391_2",0.16
"9674_9",0.84
"9404_9",0.75
"5987_1",0.18
"9237_8",0.68
"9879_2",0.27
"1370_10",0.36
"10662_1",0.35
"6937_7",0.46
"6355_9",0.78
"3784_4",0.47
"9136_10",0.49
"9557_4",0.24
"12013_7",0.9
"1114_4",0.43
"6890_10",0.89
"3238_8",0.83
"1790_10",0.88
"4277_8",0.63
"2257_4",0.63
"7677_10",0.87
"1618_4",0.33
"7314_1",0.42
"10332_1",0.29
"7746_2",0.95
"9303_3",0.35
"12321_9",0.68
"10341_2",0.44
"7745_9",0.88
"11104_7",0.86
"10855_1",0.17
"10300_1",0.14
"2037_2",0.42
"7754_9",0.64
"9503_10",0.76
"396_7",0.61
"583_2",0.22
"4469_3",0.59
"11038_1",0.38
"2285_4",0.28
"5069_8",0.34
"8736_8",0.66
"9486_3",0.46
"11669_10",0.63
"8598_1",0.15
"1344_3",0.24
"11789_3",0.32
"9605_2",0.25
"10122_2",0.27
"3752_10",0.79
"3864_4",0.38
"10505_7",0.57
"3822_8",0.48
"8146_4",0.42
"11114_8",0.54
"7847_2",0.42
"10300_10",0.78
"7021_10",0.76
"8_9",0.34
"7199_2",0.4
"9392_9",0.6
"8234_7",0.65
"12328_7",0.8
"9918_9",0.56
"10066_7",0.3
"5482_2",0.25
"6914_4",0.11
"4665_7",0.63
"613_4",0.4
"577_8",0.51
"12490_4",0.51
"8637_3",0.59
"11815_4",0.47
"9490_10",0.85
"4388_3",0.11
"11778_10",0.67
"4988_10",0.83
"6590_3",0.72
"4761_7",0.59
"8828_4",0.57
"10382_3",0.24
"3321_1",0.43
"2550_10",0.6
"12104_1",0.45
"6431_1",0.29
"8829_8",0.46
"858_7",0.53
"197_1",0.45
"3599_7",0.61
"10808_2",0.13
"12050_4",0.49
"6348_1",0.02
"11051_8",0.63
"11216_4",0.44
"8360_3",0.43
"9570_2",0.17
"8040_4",0.38
"3664_8",0.88
"10003_8",0.88
"3763_7",0.5
"9692_9",0.25
"4503_1",0.3
"10985_2",0.56
"121_4",0.48
"5651_10",0.67
"9416_3",0.16
"9128_8",0.7
"8955_8",0.81
"8787_4",0.43
"1622_9",0.48
"762_3",0.35
"6915_2",0.2
"8998_4",0.35
"8200_10",0.55
"1878_8",0.6
"5969_10",0.68
"8000_3",0.28
"8161_10",0.9
"9805_4",0.19
"3815_10",0.52
"3783_3",0.25
"4924_10",0.71
"7952_1",0.35
"4060_8",0.6
"775_1",0.16
"696_10",0.82
"8751_10",0.46
"6073_10",0.77
"9982_1",0.21
"3706_10",0.38
"5996_8",0.46
"3107_10",0.68
"8913_8",0.35
"8982_9",0.64
"8938_3",0.66
"3008_3",0.34
"3787_2",0.19
"6146_9",0.79
"5664_1",0.35
"2408_3",0.44
"6153_2",0.28
"7023_7",0.69
"2571_3",0.03
"6808_4",0.36
"6425_9",0.92
"11139_4",0.31
"320_7",0.55
"3098_1",0.07
"5369_10",0.46
"480_3",0.45
"7884_9",0.72
"5247_1",0.04
"3192_2",0.19
"12127_1",0.09
"1237_7",0.72
"612_3",0.61
"6016_7",0.8
"10490_1",0.18
"5180_8",0.66
"3122_4",0.51
"2845_8",0.66
"9000_8",0.72
"448_2",0.48
"1207_10",0.69
"11989_8",0.78
"11102_9",0.8
"1761_1",0.25
"9815_3",0.33
"12023_1",0.53
"9901_10",0.74
"11740_2",0.62
"4702_10",0.7
"4885_3",0.38
"0_2",0.61
"2273_2",0.42
"11340_8",0.67
"12012_4",0.4
"10534_10",0.59
"8424_2",0.35
"8716_3",0.49
"7154_10",0.75
"5001_1",0.32
"6511_3",0.36
"3308_7",0.62
"2720_2",0.13
"1183_10",0.54
"12387_2",0.11
"6580_2",0.38
"4431_9",0.74
"11828_7",0.44
"6737_10",0.79
"7505_4",0.5
"4798_2",0.61
"4773_1",0.2
"6719_3",0.12
"6475_3",0.4
"11733_3",0.37
"9360_7",0.69
"5571_1",0.12
"10316_10",0.57
"5068_3",0.39
"11188_8",0.58
"7291_3",0.39
"6233_3",0.35
"11710_1",0.39
"3780_7",0.63
"3210_10",0.91
"2885_3",0.11
"2912_4",0.38
"3320_4",0.25
"11275_4",0.46
"8406_1",0.28
"8275_10",0.54
"4862_9",0.76
"11817_2",0.32
"302_10",0.57
"11341_1",0.64
"4626_1",0.05
"1030_2",0.31
"4799_8",0.8
"4845_1",0.1
"3458_1",0.2
"9535_9",0.88
"6553_10",0.76
"486_4",0.35
"11162_7",0.56
"7689_7",0.57
"12058_1",0.14
"3740_1",0.33
"11656_8",0.39
"9795_1",0.22
"1947_1",0.16
"1468_1",0.29
"4158_10",0.77
"5876_1",0.22
"12084_4",0.3
"5434_7",0.45
"7984_9",0.6
"2217_8",0.61
"2300_4",0.28
"8707_7",0.4
"3345_10",0.96
"7375_8",0.63
"1150_2",0.11
"8557_10",0.66
"5590_8",0.64
"5270_1",0.33
"10339_4",0.52
"6789_3",0.43
"4289_1",0.64
"693_4",0.38
"326_1",0.76
"9786_8",0.57
"6610_10",0.72
"11350_9",0.76
"10907_1",0.69
"3285_8",0.47
"10964_4",0.12
"5411_1",0.26
"6188_10",0.72
"7110_3",0.25
"7355_8",0.53
"12116_1",0.37
"1187_1",0.11
"12167_7",0.64
"5530_9",0.56
"2829_10",0.43
"9549_4",0.12
"8805_10",0.94
"10265_3",0.36
"5227_3",0.08
"8693_10",0.46
"6331_10",0.68
"9079_4",0.24
"7200_1",0.23
"9322_10",0.92
"2899_4",0.09
"6478_10",0.79
"4659_1",0.23
"6755_1",0.22
"10385_10",0.76
"11861_1",0.15
"5483_10",0.88
"4012_10",0.84
"7146_9",0.89
"3782_9",0.59
"12181_4",0.29
"10663_10",0.57
"4712_1",0.16
"11071_10",0.59
"11171_3",0.36
"9043_10",0.87
"9912_10",0.56
"7306_9",0.59
"12382_9",0.69
"11654_9",0.61
"8848_1",0.02
"4076_3",0.57
"8248_3",0.35
"10011_1",0.41
"11769_1",0.26
"4164_9",0.77
"1831_1",0.17
"4164_1",0.52
"318_3",0.29
"7221_10",0.8
"10912_8",0.81
"1321_4",0.35
"7712_7",0.66
"2680_4",0.43
"8374_1",0.19
"995_7",0.62
"2009_1",0.12
"3905_9",0.73
"3348_3",0.35
"6466_1",0.09
"11900_10",0.82
"1634_7",0.49
